,agreement,business,chicago,city,consultant,contract,contractor,date,department,may,mbe,must,name,order,required,section,services,shall,wbe,work,Contract Type
2269,95,192,226,549,1,266,223,138,64,132,232,158,169,48,93,89,50,213,189,271,Construction
2270,1,3,5,13,1,17,16,5,2,2,1,4,2,3,1,0,2,0,0,0,Construction
2271,0,0,2,3,0,6,2,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2272,0,0,3,2,0,6,3,3,3,0,0,0,0,0,1,0,1,0,0,0,Construction
2273,2,2,3,16,1,22,15,3,2,4,1,5,1,4,2,0,2,0,0,0,Construction
2274,0,3,5,12,1,19,16,3,2,3,0,4,2,3,3,0,2,0,0,0,Construction
2275,0,1,7,14,1,21,15,3,3,4,0,5,2,3,1,0,2,0,0,0,Construction
2276,0,3,5,15,1,23,16,3,2,4,0,5,4,3,2,0,2,0,0,0,Construction
2277,0,2,6,12,1,18,7,4,1,2,1,3,2,2,3,0,3,0,0,0,Construction
2278,2,2,5,15,1,21,11,3,2,4,1,3,2,4,3,0,2,0,0,0,Construction
2279,0,3,2,12,1,18,17,3,2,3,0,4,1,3,3,0,2,0,0,0,Construction
2280,18,54,78,155,0,168,115,38,33,56,90,65,77,14,51,31,24,136,81,153,Construction
2281,2,3,6,16,1,22,15,3,2,4,1,4,3,4,2,1,2,0,0,0,Construction
2282,0,1,2,5,0,11,2,3,2,0,0,0,0,0,0,0,2,0,0,1,Construction
2283,0,2,4,8,0,14,8,3,3,0,0,2,1,1,2,0,1,0,0,0,Construction
2284,0,0,2,2,0,8,2,2,3,1,0,0,0,0,1,0,1,0,0,0,Construction
2285,0,2,6,14,1,23,27,3,1,4,0,3,4,2,2,0,3,0,0,1,Construction
2286,0,2,4,12,1,19,13,2,3,2,1,4,3,3,1,0,2,0,0,0,Construction
2287,0,0,2,3,0,7,1,4,2,0,0,0,0,0,1,0,1,0,0,0,Construction
2288,0,1,3,3,0,11,2,1,3,0,0,0,0,1,0,0,1,0,0,0,Construction
2289,0,1,4,4,0,14,2,3,1,0,0,0,1,1,0,0,2,0,0,0,Construction
2290,2,3,6,14,1,22,17,3,2,4,0,5,2,4,2,0,3,0,0,0,Construction
2291,2,3,5,17,1,20,16,3,2,3,0,3,3,4,3,0,2,0,0,0,Construction
2292,25,136,109,208,0,245,252,50,62,110,2,117,197,13,80,42,75,194,2,265,Construction
2293,0,3,4,12,1,21,17,3,2,4,1,5,3,3,2,0,2,0,0,0,Construction
2294,0,0,3,8,0,11,2,5,3,0,0,0,0,0,0,2,1,0,0,0,Construction
2295,0,2,3,15,0,20,13,3,2,4,1,4,1,3,3,0,2,0,0,0,Construction
2296,0,1,2,4,0,8,2,3,1,0,0,0,2,0,0,0,2,0,0,0,Construction
2297,0,0,1,3,0,7,2,3,3,0,0,0,0,0,1,0,1,0,0,0,Construction
2298,0,0,0,1,0,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2299,2,3,8,15,1,24,17,4,3,4,2,3,4,5,2,0,2,0,1,0,Construction
2300,0,3,5,13,1,20,14,3,2,4,1,5,3,2,2,0,2,0,0,0,Construction
2301,0,1,10,9,0,22,4,3,4,0,0,0,0,2,0,0,3,0,0,0,Construction
2302,0,0,1,6,0,12,1,3,4,0,0,0,0,0,0,0,2,0,0,0,Construction
2303,34,77,171,360,0,258,202,107,60,88,97,149,86,48,100,152,47,214,81,403,Construction
2304,0,1,2,4,0,6,2,3,2,0,0,0,0,0,0,0,2,0,0,0,Construction
2305,0,0,4,2,0,10,2,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2306,0,3,2,11,0,15,14,3,1,2,0,4,3,1,3,0,2,0,0,0,Construction
2307,0,1,5,8,0,21,3,2,2,0,0,0,0,2,0,0,2,0,0,0,Construction
2308,2,2,7,16,1,19,11,3,3,4,0,3,2,4,3,0,2,0,0,0,Construction
2309,5,0,6,15,1,17,37,5,2,7,0,9,4,3,0,3,1,1,0,3,Construction
2310,0,1,5,6,0,11,4,5,4,0,0,0,0,0,0,0,1,0,0,0,Construction
2311,2,1,5,10,0,16,9,3,2,2,0,3,1,2,1,0,3,0,0,0,Construction
2312,2,2,3,17,1,21,13,5,2,3,1,4,2,4,1,0,3,0,0,0,Construction
2313,2,3,7,13,1,19,16,3,2,4,1,3,0,4,2,0,2,0,0,0,Construction
2314,2,2,4,13,1,20,12,4,2,4,0,4,2,4,2,0,3,0,0,0,Construction
2315,2,4,7,15,1,23,14,3,2,3,1,3,4,4,2,0,4,0,0,0,Construction
2316,2,3,8,15,1,22,12,4,1,3,1,3,2,3,2,0,4,0,0,0,Construction
2317,0,1,3,3,0,7,2,1,2,0,0,0,1,0,0,0,1,0,0,0,Construction
2318,2,2,7,17,1,23,19,2,2,4,1,3,1,4,3,0,3,0,0,0,Construction
2319,0,2,3,6,1,15,11,4,2,0,0,4,1,1,1,0,2,0,0,0,Construction
2320,0,1,0,4,0,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2321,0,3,5,14,1,23,18,2,3,4,1,4,3,3,2,0,2,0,0,0,Construction
2322,0,0,3,3,0,7,2,3,2,0,0,0,1,0,0,0,1,0,0,0,Construction
2323,0,3,5,12,1,25,14,2,1,4,1,3,3,1,2,0,3,0,0,0,Construction
2324,0,0,1,3,0,7,1,3,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2325,0,3,2,14,1,16,14,4,1,3,2,3,3,3,3,0,4,0,0,0,Construction
2326,67,44,108,575,8,336,198,128,53,181,225,213,171,36,42,120,21,201,217,185,Construction
2327,2,3,5,16,0,21,14,5,1,2,0,3,2,2,2,0,2,0,0,0,Construction
2328,2,2,5,15,1,20,12,3,2,4,0,3,2,4,3,0,3,0,0,0,Construction
2329,27,78,106,227,2,209,126,46,49,77,105,56,97,14,53,47,32,189,91,155,Construction
2330,2,2,6,15,1,21,16,4,2,4,1,4,2,4,3,0,2,0,0,0,Construction
2331,0,1,6,8,0,22,3,3,2,0,0,0,0,2,0,0,2,0,0,0,Construction
2332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Construction
2333,0,2,3,14,0,17,8,4,3,2,0,2,3,1,1,0,2,0,0,0,Construction
2334,0,2,3,13,0,18,15,3,2,4,1,4,3,3,3,0,2,0,0,0,Construction
2335,0,3,4,12,1,14,12,3,2,4,1,3,1,2,2,0,2,0,0,0,Construction
2336,25,63,95,159,4,176,132,39,62,70,8,80,95,18,47,39,26,152,2,163,Construction
2337,1,3,7,20,1,35,15,6,1,4,1,3,6,6,3,0,3,0,0,0,Construction
2338,0,0,2,5,0,11,5,4,2,0,0,0,0,0,0,0,2,0,0,0,Construction
2339,2,3,7,15,1,21,16,3,2,4,1,5,2,4,2,0,2,0,0,0,Construction
2340,0,1,3,11,0,15,7,3,2,2,0,0,1,1,0,0,1,0,0,0,Construction
2341,0,3,3,14,1,18,16,2,2,4,0,5,2,3,2,0,2,0,0,0,Construction
2342,2,3,4,15,1,22,14,3,2,4,1,5,2,4,2,0,3,0,0,0,Construction
2343,0,3,3,12,1,22,13,5,2,5,1,5,2,3,2,0,2,0,0,0,Construction
2344,0,3,6,13,1,24,13,2,1,4,1,3,4,2,3,0,3,0,0,0,Construction
2345,0,1,4,5,0,14,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2346,2,3,4,13,1,19,15,3,2,4,0,3,1,4,2,0,2,0,0,0,Construction
2347,0,0,3,7,1,20,13,4,3,4,1,4,5,2,0,0,1,0,1,0,Construction
2348,2,3,6,15,1,21,15,3,3,3,0,3,3,4,3,0,2,0,0,0,Construction
2349,0,2,3,12,1,14,12,2,2,4,1,3,0,2,3,0,1,0,0,0,Construction
2350,0,3,6,14,1,23,14,6,3,4,1,4,2,2,4,0,2,0,1,0,Construction
2351,0,1,5,5,0,12,2,3,2,0,2,0,2,1,0,0,1,0,1,0,Construction
2352,0,2,4,12,1,17,14,3,2,3,1,4,1,3,2,0,1,0,0,0,Construction
2353,0,1,4,6,0,11,2,2,3,0,0,0,1,1,0,0,1,0,0,0,Construction
2354,0,1,3,6,0,16,3,5,1,0,0,0,2,1,0,0,1,0,0,0,Construction
2355,0,0,2,4,0,6,2,3,3,0,0,0,0,0,0,0,2,0,0,0,Construction
2356,0,1,4,9,0,15,11,3,1,4,1,1,0,1,2,0,2,0,0,0,Construction
2357,2,3,5,16,1,21,14,5,2,3,0,3,2,4,2,0,3,0,0,0,Construction
2358,15,54,97,218,0,170,131,42,36,65,88,78,82,13,45,35,28,197,73,117,Construction
2359,2,3,8,16,1,20,15,3,1,4,1,4,3,4,2,0,6,0,0,0,Construction
2360,0,1,4,4,0,11,2,2,3,1,0,0,1,1,0,0,1,0,0,0,Construction
2361,0,3,4,12,1,19,15,3,2,4,0,5,2,3,2,0,2,0,0,0,Construction
2362,2,2,4,14,1,22,15,4,2,5,0,4,3,4,2,0,2,0,0,0,Construction
2363,0,1,6,4,0,13,3,2,3,0,0,0,0,1,0,0,2,0,0,0,Construction
2364,0,3,3,10,1,14,14,2,2,3,1,4,2,2,3,0,2,0,0,0,Construction
2365,0,2,1,12,1,10,12,1,2,4,0,5,3,2,2,0,2,0,0,0,Construction
2366,0,1,4,5,0,11,2,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2367,21,55,121,277,0,252,207,59,48,88,88,123,98,17,57,38,30,182,80,186,Construction
2368,0,1,1,3,0,7,3,2,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2369,2,3,4,15,0,22,16,4,2,4,0,3,3,4,2,0,2,0,0,0,Construction
2370,0,0,1,7,0,11,3,2,2,0,0,0,1,0,0,0,2,0,0,0,Construction
2371,0,2,3,13,1,20,15,4,2,4,0,5,1,3,2,0,2,0,0,0,Construction
2372,0,0,2,2,0,7,2,3,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2373,0,0,2,3,0,7,1,3,1,0,0,0,1,1,0,0,1,0,0,0,Construction
2374,0,1,3,4,0,11,3,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2375,0,3,4,13,1,19,15,3,3,4,0,5,4,3,2,0,2,0,0,0,Construction
2376,0,1,4,6,0,12,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2377,0,1,7,8,0,22,4,2,1,1,0,0,0,2,0,0,3,0,0,0,Construction
2378,0,2,2,12,1,22,15,2,2,4,0,4,2,3,2,0,2,0,0,0,Construction
2379,0,0,3,7,0,11,1,5,2,0,0,0,1,0,0,0,1,0,0,0,Construction
2380,2,2,8,18,1,22,16,3,2,5,1,4,1,4,2,0,3,0,0,0,Construction
2381,0,0,3,6,0,11,3,2,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2382,0,1,2,3,0,8,2,3,1,0,0,0,0,0,0,0,2,0,0,0,Construction
2383,0,1,10,8,0,21,4,3,3,0,0,0,0,2,0,0,2,0,0,0,Construction
2384,0,2,6,12,0,19,12,3,3,4,0,3,2,3,1,0,2,0,0,0,Construction
2385,2,2,3,11,1,16,6,5,2,4,0,4,2,4,2,0,1,0,0,0,Construction
2386,2,1,4,15,0,21,15,4,2,2,0,5,2,4,2,0,2,0,0,0,Construction
2387,0,2,4,13,0,19,13,3,2,4,1,4,2,2,3,0,2,0,0,0,Construction
2388,0,3,5,7,1,19,30,3,1,3,1,2,2,2,1,0,3,0,0,1,Construction
2389,15,26,16,79,14,28,31,13,13,15,0,21,22,4,8,28,7,6,0,1,Construction
2390,0,4,6,12,1,20,13,5,1,4,1,3,2,2,3,0,3,0,0,0,Construction
2391,0,3,5,13,1,20,18,1,2,4,1,2,3,1,3,0,3,0,0,0,Construction
2392,0,1,7,8,0,20,1,3,4,0,0,0,1,2,0,0,3,0,0,0,Construction
2393,3,3,6,17,2,32,17,15,6,4,2,5,4,4,3,0,3,0,0,0,Construction
2394,0,2,5,12,1,20,14,4,2,4,1,3,2,3,2,0,2,0,0,0,Construction
2395,0,1,5,13,1,20,29,4,1,4,1,2,2,1,2,0,3,0,0,0,Construction
2396,0,1,3,4,0,13,2,4,1,0,0,0,1,1,0,0,2,0,0,0,Construction
2397,0,1,3,6,0,12,3,3,1,3,1,0,3,1,1,0,2,0,0,0,Construction
2398,0,0,2,4,0,7,1,3,3,0,0,0,0,0,0,0,2,0,0,0,Construction
2399,0,1,3,6,0,10,4,2,3,0,0,0,0,1,0,0,2,0,0,0,Construction
2400,0,0,2,3,0,6,1,3,2,0,0,0,1,0,0,0,1,0,0,0,Construction
2401,0,1,3,5,0,8,2,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2402,0,3,4,14,1,20,14,2,2,3,0,4,3,3,2,3,2,0,0,0,Construction
2403,0,0,2,4,0,7,2,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2404,0,1,4,2,0,13,5,4,2,0,0,1,1,1,0,0,1,0,0,1,Construction
2405,0,1,0,3,0,7,2,3,1,0,0,0,0,0,0,0,2,0,0,0,Construction
2406,0,0,3,3,0,6,2,3,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2407,0,3,2,10,1,13,14,1,2,3,0,4,3,2,3,0,2,0,0,0,Construction
2408,0,1,1,3,0,7,4,3,1,0,0,0,0,0,0,0,1,0,0,1,Construction
2409,38,45,124,187,2,240,212,36,44,76,262,99,50,25,36,31,14,145,237,201,Construction
2410,0,2,7,13,1,18,14,3,3,5,1,4,1,3,2,0,3,0,0,0,Construction
2411,25,24,49,131,0,133,93,33,26,64,92,50,59,14,28,8,11,109,73,137,Construction
2412,2,2,4,15,1,19,15,3,2,4,0,5,1,3,2,0,3,0,0,0,Construction
2413,2,3,4,16,1,20,14,4,2,4,0,5,2,4,2,0,2,0,0,0,Construction
2414,0,2,6,14,1,22,11,3,2,4,1,4,2,3,3,0,2,0,0,0,Construction
2415,2,3,6,15,1,20,16,3,2,3,0,3,3,4,3,0,3,0,0,0,Construction
2416,0,1,4,4,0,12,1,3,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2417,0,3,5,13,1,22,12,4,1,4,1,3,3,2,3,0,3,0,0,0,Construction
2418,0,1,6,7,0,21,3,3,3,1,0,0,0,2,0,0,2,0,0,0,Construction
2419,0,3,6,14,1,25,17,2,1,3,1,4,4,3,3,0,3,0,0,0,Construction
2420,0,2,5,8,1,21,17,3,2,3,1,4,1,3,1,0,2,0,0,0,Construction
2421,2,3,4,14,1,21,13,4,2,4,1,5,2,4,2,2,2,0,0,0,Construction
2422,2,2,5,16,1,22,18,3,2,4,1,4,1,4,2,0,2,0,0,0,Construction
2423,0,3,2,11,0,14,14,3,2,2,0,3,4,1,2,0,5,0,0,1,Construction
2424,0,1,3,9,0,17,24,5,1,5,0,1,2,1,2,0,2,0,0,0,Construction
2425,2,3,8,18,1,22,14,3,1,3,0,3,5,4,2,0,4,0,0,0,Construction
2426,0,2,6,12,1,23,15,3,2,4,1,4,2,3,2,0,2,0,0,0,Construction
2427,0,1,5,13,1,22,16,2,2,4,1,4,2,3,2,0,3,0,0,0,Construction
2428,2,3,5,17,1,21,14,3,2,3,1,3,2,4,2,0,3,0,0,0,Construction
2429,0,0,1,2,0,8,1,3,3,0,0,0,0,0,0,0,2,0,0,0,Construction
2430,2,3,4,16,1,22,16,3,2,4,0,5,3,4,2,0,2,0,0,0,Construction
2431,2,3,7,15,1,21,15,3,2,4,0,5,4,4,2,0,2,0,0,0,Construction
2432,2,3,6,14,1,21,16,3,2,4,0,3,3,4,2,0,2,0,0,0,Construction
2433,0,1,6,9,0,19,3,5,2,0,0,0,0,2,0,0,1,0,0,0,Construction
2434,0,2,5,14,1,21,11,3,2,4,0,3,3,3,3,0,2,0,0,0,Construction
2435,2,3,6,14,1,17,15,3,2,4,1,3,3,4,2,0,2,0,0,0,Construction
2436,0,3,5,15,1,21,17,4,2,3,0,3,4,3,2,0,4,0,0,0,Construction
2437,3,4,8,18,2,35,24,14,6,4,3,3,3,4,4,0,3,0,2,0,Construction
2438,2,3,5,15,1,20,17,3,2,4,0,4,3,4,3,0,2,0,0,0,Construction
2439,0,1,4,6,0,11,3,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2440,2,3,5,15,1,21,15,4,2,3,1,3,2,3,2,0,3,0,0,0,Construction
2441,0,1,3,5,0,11,4,2,2,0,0,0,1,1,0,0,1,0,0,0,Construction
2442,0,3,2,9,1,16,9,4,2,1,1,3,1,2,0,0,2,0,0,0,Construction
2443,2,3,3,13,1,22,15,3,2,4,1,4,2,3,2,0,2,0,0,0,Construction
2444,0,1,2,5,0,14,3,4,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2445,0,2,3,16,1,20,16,4,2,4,0,4,2,3,2,0,2,0,0,0,Construction
2446,0,0,1,2,0,6,2,2,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2447,2,2,9,16,2,22,23,3,2,4,3,5,11,4,2,0,2,0,2,0,Construction
2448,0,1,2,4,0,5,2,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2449,0,1,6,10,0,11,1,4,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2450,0,0,2,2,0,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2451,0,1,3,5,0,13,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2452,0,2,4,9,1,17,13,4,2,2,1,3,3,2,1,0,2,0,0,0,Construction
2453,99,158,225,325,0,414,255,82,71,152,281,168,106,32,77,38,56,225,283,256,Construction
2454,0,1,7,8,0,20,2,3,2,1,0,0,0,2,0,0,1,0,0,0,Construction
2455,0,3,5,14,1,22,16,3,1,4,0,4,3,3,3,0,3,0,0,0,Construction
2456,0,3,5,14,1,18,14,3,2,4,0,3,2,2,3,0,2,0,0,0,Construction
2457,2,4,9,29,2,37,30,5,2,8,0,6,5,7,5,0,3,0,0,0,Construction
2458,0,0,3,4,0,13,1,4,1,0,0,0,0,1,0,0,2,0,0,0,Construction
2459,0,3,6,15,1,19,14,4,2,3,1,3,4,3,2,0,3,0,0,0,Construction
2460,0,2,5,13,1,20,13,3,2,4,0,3,2,3,3,0,2,0,0,0,Construction
2461,0,3,7,11,1,18,13,3,3,4,1,4,1,3,3,0,2,0,0,0,Construction
2462,0,2,9,14,1,22,11,4,1,5,1,3,2,2,3,0,3,0,0,0,Construction
2463,29,75,121,195,3,231,149,61,72,77,1,98,124,15,73,39,44,174,1,334,Construction
2464,0,1,3,6,0,11,3,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2465,2,3,5,16,1,21,13,3,2,3,1,3,4,4,2,0,3,0,0,0,Construction
2466,0,3,6,13,1,19,12,3,2,4,1,3,2,3,3,0,2,0,0,0,Construction
2467,0,2,3,16,1,19,13,3,2,4,1,4,2,3,2,0,2,0,0,0,Construction
2468,0,1,1,2,0,11,4,5,1,0,0,0,0,0,0,0,2,0,0,0,Construction
2469,0,1,4,4,0,12,3,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2470,0,1,4,5,0,13,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2471,0,1,3,4,0,11,1,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2472,0,1,3,4,0,12,1,2,0,0,0,0,0,1,0,0,2,0,0,0,Construction
2473,0,1,0,3,0,6,2,2,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2474,0,3,4,10,1,19,15,4,2,5,0,5,2,3,2,0,2,0,0,0,Construction
2475,2,3,6,18,1,20,16,4,1,4,0,3,2,4,2,0,3,0,0,0,Construction
2476,0,0,1,1,0,7,2,3,3,1,0,0,0,0,1,0,2,0,0,0,Construction
2477,2,2,5,18,1,21,9,3,2,4,0,3,2,3,2,0,2,0,0,0,Construction
2478,2,2,6,14,1,19,13,3,2,4,0,3,3,4,3,0,2,0,1,0,Construction
2479,2,2,8,16,1,21,15,3,2,4,1,4,3,4,2,0,6,0,0,0,Construction
2480,0,0,2,4,0,6,1,3,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2481,191,69,135,219,4,187,128,61,87,117,3,97,99,19,34,35,23,271,0,230,Construction
2482,0,0,2,1,0,8,1,2,3,0,0,0,1,0,0,0,1,0,0,0,Construction
2483,2,2,7,15,1,22,16,3,2,4,1,5,1,4,2,0,2,0,0,0,Construction
2484,0,2,3,12,1,19,13,3,2,2,0,4,2,3,1,0,2,0,0,0,Construction
2485,2,2,8,15,1,21,14,3,2,4,0,5,3,4,1,0,1,0,0,0,Construction
2486,0,3,4,15,1,17,17,3,2,3,0,4,2,3,3,0,2,0,0,0,Construction
2487,0,0,2,3,0,6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,Construction
2488,0,1,5,6,0,13,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2489,0,2,1,9,1,11,13,1,1,3,0,3,2,2,1,0,2,0,0,0,Construction
2490,0,0,2,2,0,8,1,3,3,0,0,0,0,0,0,0,2,0,0,0,Construction
2491,0,0,1,3,0,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2492,0,1,11,14,0,32,3,8,3,0,0,0,2,3,0,0,4,0,0,0,Construction
2493,0,1,4,4,0,13,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2494,2,3,8,13,1,25,11,7,3,0,8,3,4,5,0,0,4,0,8,0,Construction
2495,0,1,4,5,0,15,4,2,2,0,0,0,2,2,0,0,2,0,0,0,Construction
2496,2,3,6,14,1,20,16,3,2,4,0,3,1,4,1,0,2,0,0,0,Construction
2497,2,3,7,16,1,20,19,3,2,4,0,4,2,4,2,0,2,0,0,0,Construction
2498,0,5,3,18,2,26,23,3,2,4,0,7,4,4,3,0,3,0,0,0,Construction
2499,0,3,3,9,1,14,15,3,1,3,1,2,2,2,2,0,4,0,0,1,Construction
2500,2,2,6,17,1,23,17,3,1,4,1,3,1,4,2,0,3,0,0,0,Construction
2501,0,1,5,6,0,11,1,5,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2502,2,3,6,16,1,20,16,3,2,3,1,3,3,4,3,0,2,0,0,0,Construction
2503,0,1,0,7,0,5,3,3,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2504,0,3,6,13,1,18,17,2,2,3,1,4,2,3,3,0,2,0,0,0,Construction
2505,0,0,1,2,0,7,1,3,1,0,0,0,0,0,0,0,2,0,0,0,Construction
2506,2,2,4,13,0,20,13,4,2,4,1,3,1,4,2,0,1,0,0,0,Construction
2507,0,5,3,21,3,32,25,4,2,4,2,10,5,4,4,0,3,0,0,0,Construction
2508,42,153,164,420,0,227,195,118,58,125,177,109,139,37,89,53,40,224,162,228,Construction
2509,0,1,3,7,0,12,1,3,2,0,0,0,1,1,0,0,2,0,0,0,Construction
2510,0,3,5,12,1,24,13,2,2,4,1,3,3,2,3,0,3,0,0,0,Construction
2511,0,1,5,4,0,11,1,1,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2512,0,3,4,13,1,16,14,3,1,2,1,3,2,2,2,0,2,0,0,1,Construction
2513,0,1,3,4,0,9,4,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2514,2,2,5,12,0,15,10,5,2,4,1,3,3,2,0,0,2,0,0,0,Construction
2515,0,1,3,5,0,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2516,0,1,5,8,0,20,5,2,2,0,0,0,0,2,0,0,1,0,0,0,Construction
2517,30,100,146,345,1,303,202,92,52,123,158,120,141,19,83,51,34,208,149,479,Construction
2518,0,1,3,5,0,12,1,2,2,0,0,0,0,1,0,0,1,0,0,0,Construction
2519,0,1,5,5,0,10,4,2,3,0,0,0,0,1,0,0,1,0,0,0,Construction
2520,0,2,6,14,1,21,16,3,2,4,0,3,3,3,3,0,2,0,0,0,Construction
2521,96,62,157,290,4,388,222,78,40,121,11,182,111,28,66,46,57,182,10,220,Construction
2522,2,2,8,15,1,20,13,3,3,4,0,4,3,4,3,0,2,0,0,0,Construction
2523,0,1,5,6,0,12,2,3,1,0,0,0,1,1,0,0,1,0,0,0,Construction
2524,0,1,3,6,0,11,2,1,2,0,0,0,0,1,0,1,1,0,0,0,Construction
2525,0,3,4,13,1,15,6,3,1,2,1,3,3,2,3,0,3,0,0,0,Construction
2526,0,1,1,4,0,7,1,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2527,28,115,119,173,0,292,189,56,35,94,192,131,81,23,52,39,38,165,171,190,Construction
2528,2,3,7,13,1,20,16,2,3,5,1,3,0,4,2,0,2,0,0,0,Construction
2529,0,1,2,3,0,6,3,3,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2530,0,0,3,5,0,5,2,2,2,0,0,0,1,0,0,0,1,0,0,0,Construction
2531,2,3,4,15,1,23,14,3,2,4,0,3,2,4,2,0,2,0,0,0,Construction
2532,0,1,6,12,1,26,19,6,4,4,0,5,9,4,1,0,1,0,0,2,Construction
2533,2,2,4,15,1,24,15,4,2,4,0,5,1,4,2,0,2,0,0,0,Construction
2534,0,1,6,7,0,25,3,3,3,0,0,0,0,2,0,0,3,0,0,0,Construction
2535,0,0,3,5,0,7,3,2,3,0,0,0,1,0,1,0,2,0,0,0,Construction
2536,0,3,5,15,1,19,18,3,2,4,1,4,2,3,3,0,2,0,0,2,Construction
2537,2,3,5,16,1,24,22,3,1,4,1,3,1,4,2,0,3,0,0,0,Construction
2538,0,2,4,14,1,19,15,3,2,4,1,4,2,3,2,0,2,0,0,0,Construction
2539,0,3,3,13,1,20,14,3,2,5,0,5,4,3,2,0,2,0,0,0,Construction
2540,2,3,5,14,1,21,17,3,2,4,1,5,2,4,2,0,2,0,0,0,Construction
2541,0,3,6,12,1,22,28,2,1,4,1,4,4,2,2,0,3,0,0,0,Construction
2542,2,2,5,14,1,22,16,3,2,4,1,4,1,4,3,0,2,0,0,0,Construction
2543,2,2,6,13,1,20,11,4,2,4,0,3,5,4,2,0,1,0,0,0,Construction
2544,2,2,5,16,1,24,16,3,2,4,0,4,2,4,2,0,2,0,0,0,Construction
2545,0,1,7,9,0,23,3,3,3,0,0,0,0,2,0,0,3,0,0,0,Construction
2546,2,2,4,13,0,18,12,4,1,4,0,4,3,4,2,0,1,0,0,0,Construction
2547,0,1,3,5,0,12,3,5,4,0,0,0,1,0,0,0,1,0,0,0,Construction
2548,0,1,2,6,0,11,2,2,1,0,0,0,1,1,0,0,1,0,0,0,Construction
2549,0,0,2,2,0,6,2,3,2,0,0,0,0,0,0,0,1,0,0,0,Construction
2550,0,0,2,5,0,7,1,3,3,0,0,0,0,0,0,0,1,0,0,0,Construction
2551,0,1,3,5,0,11,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2552,205,106,165,293,1,218,174,75,67,133,0,114,130,25,65,54,36,361,0,288,Construction
2553,0,1,4,6,0,23,4,3,2,0,0,0,0,2,0,0,3,0,0,0,Construction
2554,0,1,4,7,0,9,4,5,1,0,0,0,0,0,0,0,2,0,0,0,Construction
2555,0,1,6,6,0,11,4,2,3,0,0,1,0,2,0,0,2,0,0,0,Construction
2556,0,1,1,4,0,7,2,3,1,0,0,0,0,0,0,0,1,0,0,0,Construction
2557,2,2,4,17,1,19,12,3,3,4,0,3,3,3,1,0,2,0,0,0,Construction
2558,2,3,6,16,1,17,15,3,2,3,0,3,2,4,3,0,2,0,0,0,Construction
2559,0,2,4,13,1,22,26,4,1,5,1,4,2,2,2,0,3,0,0,0,Construction
2560,2,3,5,13,1,19,15,4,2,4,0,3,2,3,2,0,2,0,0,0,Construction
2561,0,0,3,5,0,12,2,2,2,0,0,0,0,1,0,0,2,0,0,0,Construction
2562,2,3,5,15,1,21,15,3,2,4,0,5,2,4,2,0,2,0,0,0,Construction
2563,0,1,6,5,0,14,3,2,3,0,0,0,1,1,0,0,1,0,0,0,Construction
2564,0,2,8,15,1,31,18,3,2,4,0,4,2,4,3,0,4,0,0,0,Construction
